epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,251.2,0.43948,0.75185,0.90004,1,0.99083,0.995,0.88843,0.48869,0.64667,0.90292,0.0012806,0.0012806,0.0012806
111,252.169,0.4127,0.90511,0.79878,1,0.99083,0.995,0.88843,0.48869,0.64667,0.90292,0.001274,0.001274,0.001274
112,253.166,0.35865,0.61655,0.81061,1,0.99358,0.995,0.9084,0.48451,0.63685,0.88297,0.0012674,0.0012674,0.0012674
113,254.136,0.83464,1.07784,1.00158,1,0.99358,0.995,0.9084,0.48451,0.63685,0.88297,0.0012608,0.0012608,0.0012608
114,255.136,0.36811,0.93037,0.67027,1,0.99516,0.995,0.92187,0.45265,0.63054,0.85282,0.0012542,0.0012542,0.0012542
115,256.084,0.33676,0.56647,0.86757,1,0.99516,0.995,0.92187,0.45265,0.63054,0.85282,0.0012476,0.0012476,0.0012476
116,257.053,0.40842,0.64342,0.80621,1,0.99656,0.995,0.90203,0.49056,0.65821,0.86509,0.001241,0.001241,0.001241
117,257.991,0.40315,0.62576,0.8138,1,0.99656,0.995,0.90203,0.49056,0.65821,0.86509,0.0012344,0.0012344,0.0012344
118,258.948,0.4417,0.65554,0.85924,1,0.99943,0.995,0.91529,0.48095,0.64157,0.87605,0.0012278,0.0012278,0.0012278
119,259.89,0.32999,0.59083,0.84418,1,0.99943,0.995,0.91529,0.48095,0.64157,0.87605,0.0012212,0.0012212,0.0012212
120,260.86,0.39814,0.6003,0.87323,0.99531,1,0.995,0.91529,0.43437,0.60585,0.86105,0.0012146,0.0012146,0.0012146
121,261.806,0.40593,0.65802,0.75261,0.99531,1,0.995,0.91529,0.43437,0.60585,0.86105,0.001208,0.001208,0.001208
122,262.77,0.32613,0.58087,0.79517,0.9946,1,0.995,0.92507,0.41331,0.5706,0.85274,0.0012014,0.0012014,0.0012014
123,263.735,0.39987,0.71837,0.88682,0.9946,1,0.995,0.92507,0.41331,0.5706,0.85274,0.0011948,0.0011948,0.0011948
124,264.716,0.37929,0.75331,0.83226,0.99411,1,0.995,0.94017,0.39901,0.61864,0.8495,0.0011882,0.0011882,0.0011882
125,265.728,0.70755,1.00386,1.11081,0.99411,1,0.995,0.94017,0.39901,0.61864,0.8495,0.0011816,0.0011816,0.0011816
126,266.723,0.39027,0.55459,0.82732,0.99429,1,0.995,0.92504,0.43379,0.65311,0.8663,0.001175,0.001175,0.001175
127,267.688,0.37484,0.77438,0.79172,0.99429,1,0.995,0.92504,0.43379,0.65311,0.8663,0.0011684,0.0011684,0.0011684
128,268.679,0.4233,0.54974,0.81671,0.99371,1,0.995,0.95504,0.44447,0.64497,0.87488,0.0011618,0.0011618,0.0011618
